RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,BeatsPerMinute
0.83210152,-12.13714639,0.067225457,0.1893225,0.085070963,0.240212537,0.389257222,297841.1392,0.4894,106.4532329
0.741318108,-13.60918252,0.0235,5.36e-06,0.252872774,0.173782937,0.697387896,259889.0203,0.868066667,128.8383873
0.686463154,-14.33527538,0.10654529,0.289830383,0.14511936,0.0243,0.479494897,292020.1571,0.483466667,177.4608091
0.42877561,-2.455714586,0.0235,0.353740403,1.07e-06,0.0243,0.62002764,240439.6757,0.953666667,131.8743216
0.457572466,-12.01818415,0.051165975,0.144951106,1.07e-06,0.045755512,0.0256,195271.6951,0.939733333,178.6697627
0.494631623,-1.357,0.0235,0.388895659,0.1382347,0.323691972,0.0256,307171.0087,0.963933333,90.15984638
0.448900971,-7.759365224,0.043461838,0.189363563,1.07e-06,0.130585106,0.364484088,260301.7193,0.355733333,146.74079
0.842002382,-10.09526457,0.075158487,0.458858888,1.07e-06,0.0243,0.761852894,350911.4836,0.7276,130.7642972
0.445642339,-12.97207791,0.15889562,0.207706391,1.07e-06,0.098588298,0.055035996,298992.9469,0.3944,110.7683073
0.488901565,-2.590567917,0.11212343,5.36e-06,0.315337486,0.059261946,0.48904024,160027.948,0.546533333,80.47951209
0.380429124,-5.239808733,0.167749873,0.808249247,0.075719474,0.083928824,0.869780313,304321.467,0.170333333,110.2502842
0.975,-1.575823473,0.073315297,0.171805694,0.077935238,0.027110172,0.602428414,152747.9527,0.670933333,84.54917565
0.0769,-13.0693766,0.034813008,0.212790334,0.075912237,0.104375582,0.251427767,244587.3478,0.865733333,115.0049991
0.544470694,-13.89376047,0.0235,0.119019969,1.07e-06,0.316611066,0.177875699,189394.1386,0.537733333,90.26319575
0.687069939,-10.20639758,0.064001111,0.349187071,0.038879122,0.0243,0.849301925,144106.1898,0.555066667,115.7212666
0.386308358,-12.23954499,0.09466918,5.36e-06,0.195329538,0.102342041,0.883587789,220059.2374,0.9092,151.4789656
0.59614489,-6.932261829,0.092615577,0.139923352,1.07e-06,0.168185108,0.279398504,158282.0113,0.954933333,171.1916295
0.769804476,-6.17507412,0.035900657,0.392582962,1.07e-06,0.080803008,0.328496323,238445.07,0.448533333,98.22775794
0.670436721,-15.22834659,0.044937162,0.021552791,0.08754048,0.247359525,0.341335178,456833.6276,0.655933333,117.0936963
0.737586555,-12.03354356,0.025567835,0.53275071,0.191802982,0.0243,0.176078386,238399.7985,0.638933333,150.7863718
0.641482638,-14.386443,0.139332208,0.009667875,1.07e-06,0.25957713,0.424449941,300279.8282,0.751666667,97.12034056
0.458954714,-2.331077917,0.0235,0.299485261,1.07e-06,0.274150616,0.678047052,273537.7683,0.440733333,96.08399101
0.805701049,-9.06486914,0.153950401,0.60135775,0.028232978,0.465612667,0.576099898,200732.8376,0.0276,134.7073316
0.606057498,-5.531402491,0.0235,0.502404975,0.149768679,0.221400002,0.889847064,128729.039,0.072466667,162.7717989
0.625650063,-3.112833483,0.149457565,0.093604571,0.376952981,0.0243,0.223074609,308181.7941,0.6112,96.9245847
0.502649497,-6.939510673,0.155345646,0.646679629,0.216307206,0.129643829,0.685743694,115458.1161,0.378333333,156.7296737
0.695048988,-1.357,0.215774252,5.36e-06,0.20744378,0.294622389,0.238718602,145954.2727,0.124533333,120.200922
0.546223327,-11.9676127,0.0235,0.518380505,0.29461023,0.170006362,0.055759602,227469.6967,0.832533333,118.0921913
0.642166171,-5.333789367,0.212979296,5.36e-06,0.390382355,0.0243,0.197559637,167099.9593,0.695066667,103.8284048
0.747538166,-5.339838804,0.0235,0.22823423,1.07e-06,0.443704066,0.795979414,259888.2328,0.118866667,114.3536204
0.457141006,-10.55470515,0.0235,0.995,0.267990503,0.182264477,0.669834426,355935.1575,0.352933333,122.3271697
0.654254198,-10.16538158,0.13627939,0.16392094,0.449438046,0.189567643,0.547471665,171881.7116,0.509733333,112.4842662
0.552064523,-9.627855189,0.093879528,0.695501055,0.019697906,0.202300453,0.122918249,286906.4569,0.332,168.7074833
0.757571325,-11.38792215,0.0235,0.220719809,1.07e-06,0.0960052,0.424478799,348331.8916,0.5714,111.0350452
0.175962258,-4.219122607,0.165473723,5.36e-06,0.53558547,0.423158812,0.625449627,256921.8803,0.0994,113.3186367
0.887226122,-4.605583627,0.165386555,0.323583214,0.18499748,0.21368141,0.478585133,255770.335,0.833,88.56015524
0.345887345,-15.08864126,0.078413608,5.36e-06,0.322686155,0.173057206,0.0256,182600.3985,0.876866667,102.91574
0.452611486,-2.61804336,0.06931658,5.36e-06,0.253047466,0.263980322,0.978,173294.1586,0.3818,70.39549244
0.609169875,-5.340599126,0.081555767,0.338326565,1.07e-06,0.105959718,0.504650837,269558.2827,0.070933333,85.05624472
0.451246053,-17.96477415,0.0235,0.3719651,1.07e-06,0.157649936,0.381941241,355425.7094,0.507133333,103.2324891
0.786078264,-12.34938515,0.069493722,0.62754226,0.496076279,0.177335467,0.335299418,110852.232,0.1624,98.83321012
0.576533449,-19.53473054,0.182316342,0.038768065,1.07e-06,0.281121116,0.565654945,254006.8793,0.923933333,110.5609335
0.707924982,-14.4083272,0.151692955,0.030739484,0.303695608,0.0243,0.555459654,225910.0297,0.9904,104.0708941
0.613021382,-7.256890689,0.101762024,0.115921962,1.07e-06,0.215760458,0.565071606,106625.4998,0.8242,95.91402344
0.490009154,-13.86101523,0.0235,0.526904543,0.078652667,0.073909611,0.96606788,214322.1857,0.1432,165.4387374
0.814776944,-10.93917133,0.075586586,0.268683414,1.07e-06,0.571221422,0.532841954,290633.9587,0.153066667,92.86108912
0.638237571,-7.947699891,0.138774545,0.581025285,1.07e-06,0.0243,0.26296981,218458.8337,0.6686,86.75149996
0.593698997,-9.352485294,0.083522305,5.36e-06,0.01777963,0.246857731,0.140573668,227857.9436,0.212933333,105.0804033
0.503974043,-5.906838878,0.180905346,0.456665223,1.07e-06,0.060601827,0.370357971,361285.3003,0.938933333,128.7449555
0.622332047,-1.357,0.0235,0.260321988,0.368582486,0.026888347,0.667777999,200350.6049,0.381733333,102.3076258
0.625498245,-15.2690368,0.110200737,0.362871942,0.172292152,0.228228338,0.814221686,329981.115,0.0826,91.80633884
0.424227312,-8.79515154,0.168122439,0.009921847,0.254490504,0.138341215,0.469812065,446401.6834,0.980666667,64.28365987
0.56966039,-8.612050781,0.201334635,0.124787473,0.146757569,0.209001579,0.569843195,165151.0212,0.478933333,119.5784427
0.422291916,-11.35973703,0.0235,0.583794592,1.07e-06,0.326795432,0.451646733,317155.2092,0.420666667,135.5003667
0.635575942,-4.194523179,0.076175645,0.411766815,1.07e-06,0.246210771,0.493612245,239912.7987,0.5872,126.6304828
0.733873626,-4.677546348,0.107120542,0.416831657,0.181918639,0.0243,0.579193268,314858.7231,0.186733333,139.2672777
0.568685825,-13.03138684,0.114124497,0.442268374,0.063857649,0.184291585,0.749735391,236049.4129,0.0568,123.1661428
0.456786464,-1.357,0.127785028,0.372513917,0.444053567,0.231106345,0.616499553,291017.4155,0.662266667,136.5354895
0.781233819,-13.41312798,0.0235,0.130318122,0.12770033,0.060943147,0.0256,158006.3666,0.8172,97.37343643
0.741727308,-13.95626816,0.17152546,5.36e-06,0.324296207,0.351681358,0.098841125,284654.0633,0.986266667,125.9814362
0.683285395,-14.11337611,0.096979211,0.246238707,0.24074632,0.0243,0.749906641,196003.631,0.467333333,133.8320259
0.684132349,-14.91829183,0.0235,0.159608638,1.07e-06,0.135240962,0.259714309,232356.4084,0.741933333,132.0982123
0.937991206,-11.97862641,0.0235,0.310355664,0.118166389,0.201992837,0.813920886,196553.2231,0.040133333,134.9516893
0.75024444,-2.616711995,0.188584957,0.042837348,0.403048565,0.310688582,0.733299164,174621.9452,0.347466667,59.08937724
0.413374734,-9.827416687,0.0235,0.299691831,0.030977842,0.186167126,0.268879951,305633.8996,0.427133333,94.28400761
0.652531318,-8.325264888,0.059279235,0.358412158,0.069588487,0.208694647,0.978,238198.5912,0.203,128.3235771
0.40442874,-3.529638818,0.155228141,0.309215361,0.337598861,0.0243,0.631754721,370800.5618,0.863933333,92.21979928
0.56219836,-15.96302123,0.028514681,0.293770798,0.323768643,0.166419403,0.468562502,272539.4295,0.458466667,63.66218088
0.47225371,-8.252528082,0.02756893,0.440933401,0.509308826,0.199277261,0.424263518,228112.8853,0.858133333,125.5259675
0.332124379,-5.309198393,0.191168306,0.013838505,0.383413154,0.116044729,0.632735251,354594.2587,0.620533333,113.3522707
0.897818463,-7.438730871,0.060007099,0.415922016,0.24785862,0.472485118,0.850337786,311632.7617,0.5116,152.5194951
0.411882056,-5.644257798,0.17249607,5.36e-06,1.07e-06,0.221257727,0.589463268,263432.2638,0.2308,67.24470966
0.390631161,-4.068493414,0.031529671,0.19989333,0.294278881,0.370361621,0.118315913,299961.257,0.505866667,171.4536626
0.328245365,-8.976685622,0.108834792,5.36e-06,0.25485361,0.233039905,0.88037969,259487.6659,0.713266667,81.05466263
0.703754093,-10.45001543,0.0235,0.388174288,0.574162565,0.160576459,0.627883963,345414.2941,0.250266667,205.4026779
0.677635419,-2.1072651,0.0235,5.36e-06,1.07e-06,0.153649195,0.297358878,255632.4524,0.839533333,107.5102537
0.643627073,-5.820948208,0.151313381,5.36e-06,0.480953041,0.125687918,0.100284075,237679.4315,0.647266667,91.65690863
0.277066985,-15.89435192,0.0235,5.36e-06,1.07e-06,0.130501569,0.23215416,263977.724,0.884066667,111.4240697
0.705663982,-8.608889811,0.042521467,5.36e-06,1.07e-06,0.391842527,0.807896065,240127.8146,0.696133333,133.3830315
0.650013094,-1.9277358,0.04984511,0.048152201,1.07e-06,0.0243,0.431566569,199048.316,0.5076,149.9060742
0.712670755,-18.82445932,0.091312549,5.36e-06,1.07e-06,0.0243,0.324255593,201589.2468,0.846,117.4630786
0.336513978,-1.357,0.100283067,0.138818577,0.108540507,0.235623416,0.746810136,279152.9241,0.396,116.4135772
0.58429178,-9.491251209,0.126786452,5.36e-06,1.07e-06,0.213306483,0.421166467,205131.4613,0.584,129.1428381
0.454662872,-13.80261245,0.079511565,0.008448128,0.318355713,0.069354319,0.83012523,318377.07,0.998533333,153.4763245
0.468849723,-2.551886377,0.079179975,0.413166907,0.013027471,0.14854549,0.096394861,224535.4076,0.8852,105.7649901
0.775495082,-15.30109081,0.0235,0.143003936,0.265506357,0.39146222,0.700835952,294751.008,0.515066667,131.0917247
0.421158555,-11.228356,0.08441499,5.36e-06,0.301967362,0.0243,0.692052812,256094.6695,0.8682,86.80516948
0.270489558,-22.33500048,0.067984308,0.167052298,1.07e-06,0.028667937,0.0256,76960.86052,0.663866667,134.2904898
0.647362682,-10.62063941,0.077578603,0.331159321,1.07e-06,0.138934513,0.530040212,269218.9155,0.0146,132.6707549
0.437272083,-9.822095971,0.106963927,0.047393757,0.153221313,0.111106969,0.689469406,289164.2382,0.945266667,130.2819503
0.654019555,-7.135570066,0.239128571,0.813689527,0.195840331,0.158949021,0.538179629,289703.1488,0.480733333,119.1088793
0.776318301,-1.357,0.185136504,5.36e-06,0.24076939,0.177293963,0.646910672,224522.4868,0.484066667,156.2926238
0.975,-4.225079496,0.0235,0.078784237,0.18353719,0.437210347,0.557257444,220257.8718,0.487666667,165.8364893
0.478744459,-5.906049177,0.0235,0.263201086,1.07e-06,0.207582001,0.369112792,206708.2641,0.549,95.99832184
0.773851482,-1.357,0.231781809,0.20507122,0.285376624,0.304422157,0.116943426,151805.485,0.954866667,116.677184
0.78299826,-6.259552627,0.081700776,5.36e-06,0.294695595,0.22886131,0.726363335,257369.005,0.830133333,88.26591985
0.425498518,-1.357,0.054042729,0.128812776,1.07e-06,0.0243,0.448815933,231688.4293,0.9462,85.04690344
0.567174892,-7.519345993,0.093973867,0.238343527,0.299879606,0.241146788,0.096323695,334048.0515,0.922866667,64.15773502
0.687408406,-16.51444105,0.163612095,0.637140927,0.099238324,0.32836157,0.213444875,137145.3731,0.103866667,116.268021
0.601321162,-15.63261836,0.074914415,5.36e-06,1.07e-06,0.156263994,0.568288841,292625.292,0.8732,89.86036925
0.759745205,-8.417963249,0.045422274,0.187196937,0.161360599,0.0243,0.741930712,133707.0166,0.446133333,141.4505781
0.738637549,-12.05040863,0.055487701,5.36e-06,0.078236329,0.0243,0.670876337,271326.8766,0.738666667,107.941348
0.489716094,-17.60360729,0.120158143,0.011579962,0.237272462,0.261029496,0.456333358,278671.0939,0.999333333,110.1024248
0.757311285,-7.136318198,0.072476544,5.36e-06,0.302786101,0.239696956,0.945118261,166814.9645,0.429666667,93.9088194
0.343932869,-1.357,0.0235,0.539848349,0.167868804,0.226053039,0.606438552,188573.7727,0.3174,155.4523474
0.601229234,-1.357,0.092183042,0.328135996,0.405890348,0.296738743,0.194676991,283118.0965,0.774066667,141.327976
0.398082255,-9.645671851,0.042696141,0.322051678,1.07e-06,0.400617468,0.841588254,255056.5984,0.097666667,132.2030048
0.343897624,-12.79166698,0.077487721,5.36e-06,0.185375272,0.143479683,0.043457232,127782.1029,0.801733333,167.328196
0.519508289,-10.50923015,0.137154278,0.335775624,0.041509868,0.2413159,0.33852362,172257.3695,0.323933333,177.1074329
0.524548909,-2.646732882,0.058595834,0.512367259,1.07e-06,0.0243,0.537217435,265073.4054,0.856866667,94.08217106
0.410012135,-16.37399771,0.204544815,0.57139042,0.042514598,0.099391437,0.75265014,328076.2965,0.2014,96.72966696
0.703019265,-2.223013352,0.0235,0.876636884,1.07e-06,0.0243,0.605379975,129987.3283,0.656333333,173.287609
0.252120407,-9.417517938,0.0235,0.411689913,0.002984008,0.056466193,0.434966447,143784.4737,0.524533333,139.3422178
0.601899542,-12.65649165,0.106378187,0.701107044,1.07e-06,0.17742521,0.734886831,249397.4841,0.0286,99.46287555
0.454299199,-6.70812292,0.135919392,0.504658062,0.057454104,0.0243,0.153905113,306908.9585,0.988066667,112.4755408
0.623938211,-7.507579394,0.0235,0.429911291,1.07e-06,0.191464124,0.72463986,320597.25,0.253133333,139.7265547
0.663959964,-16.7711256,0.032818261,5.36e-06,1.07e-06,0.127211009,0.277160382,185762.6922,0.406133333,143.779424
0.913130598,-7.707447143,0.129257564,0.502868756,1.07e-06,0.277072826,0.551484476,344438.1432,0.327266667,106.5350404
0.637429382,-10.68544493,0.104306585,5.36e-06,0.420659796,0.0243,0.450271863,204828.6231,0.7098,147.7780273
0.94739533,-6.741545657,0.129636747,0.005108724,0.191882777,0.523313324,0.0256,250507.8223,0.439533333,58.22325703
0.547945364,-7.321876279,0.0235,5.36e-06,0.330233583,0.26307444,0.716263429,256615.965,0.3984,116.9109633
0.15876585,-1.357,0.0235,0.194980852,0.322090941,0.085997131,0.420093186,230113.3475,0.325266667,113.8878263
0.677711113,-13.4648244,0.03807314,0.319334883,0.017208424,0.0243,0.978,240562.1168,0.2142,121.6561171
0.281736996,-7.319394128,0.0235,0.06994907,1.07e-06,0.0243,0.932536279,209677.25,0.520066667,134.0276269
0.63297138,-1.357,0.11240808,0.057817152,1.07e-06,0.028163508,0.396869057,226429.7824,0.954733333,101.0704137
0.553319525,-10.68391745,0.0235,0.359202335,1.07e-06,0.183312116,0.603487636,161126.2442,0.265466667,108.8357493
0.48878175,-7.65957893,0.043679927,0.369038824,0.473126636,0.15882715,0.309910068,271024.1727,0.888,124.2228382
0.317843189,-14.12248491,0.103839569,0.038198577,0.125306399,0.250650207,0.869937288,239774.3558,0.737733333,84.2020229
0.726525496,-13.16048087,0.051605814,0.188340774,0.298203463,0.085706374,0.041539873,310872.1323,0.7908,101.2593215
0.660379556,-1.357,0.09408553,0.124599192,0.092018102,0.35619386,0.375166736,158751.918,0.07,149.868234
0.943021813,-3.933769289,0.0235,0.639369248,0.23427737,0.315068772,0.978,178949.4088,0.065,103.0970227
0.832820599,-1.357,0.206278142,5.36e-06,0.083237417,0.0243,0.64160236,117436.5186,0.8096,141.9489275
0.703260569,-9.726609796,0.0235,0.252978248,0.535646081,0.327094858,0.125292569,250278.0774,0.749,101.5286539
0.645476415,-4.903739872,0.161178217,0.389910926,0.018405632,0.258209143,0.724141342,182489.0079,0.434266667,105.5801247
0.462875497,-14.61215119,0.0235,0.407518234,1.07e-06,0.210276013,0.950494236,240120.1331,0.096066667,82.47969246
0.975,-7.269442809,0.113937946,0.059724174,0.037763723,0.315917396,0.305303,297558.3328,0.459,162.5622162
0.327860993,-4.184313251,0.219223765,0.051494245,1.07e-06,0.247993248,0.791685879,324418.3795,0.909733333,151.0202572
0.545919913,-15.60824714,0.21785218,0.152633203,1.07e-06,0.0243,0.695966133,223023.4633,0.949266667,116.8505323
0.659723125,-5.438207086,0.065414712,0.22851153,0.18503602,0.0243,0.600218872,379111.8892,0.174,99.4050698
0.40881221,-10.25334019,0.15626264,0.673302161,0.04229319,0.190972968,0.628404666,383114.8865,0.087533333,109.0422683
0.501994095,-6.382838479,0.145994184,0.344198919,0.214820119,0.200191923,0.702632264,261523.013,0.571066667,80.34129792
0.684893831,-3.224995637,0.069231265,0.126520942,0.136951068,0.123630163,0.46734681,270477.3922,0.073266667,147.8449792
0.448028205,-14.6645768,0.054161328,0.683995929,0.236164929,0.0243,0.317051355,146838.7515,0.551133333,127.4810207
0.426971248,-13.07521835,0.087325934,0.383372082,0.215699557,0.0243,0.633457971,175298.5777,0.802066667,107.459748
0.820400258,-5.451167967,0.02396719,0.306718286,0.388858435,0.113146983,0.540216325,363411.5818,0.338666667,98.57834656
0.731689104,-15.03759835,0.157150815,0.321566474,1.07e-06,0.44252792,0.454413636,233114.8937,0.139866667,134.1823257
0.854878366,-1.357,0.0235,0.248306434,0.111899441,0.386393407,0.29555789,202812.2996,0.634666667,148.528667
0.950119386,-14.17282757,0.04526427,5.36e-06,0.143050873,0.238982884,0.661727487,202824.6419,0.5264,104.2044822
0.718643043,-4.809878398,0.130946179,0.88680026,0.096286366,0.182821494,0.791031533,281395.508,0.0094,124.0100149
0.650008345,-19.59530349,0.136671453,0.159023804,0.171453929,0.140133026,0.32659414,275982.2299,0.121466667,98.08697311
0.587211334,-10.98043913,0.0235,0.246181759,0.108355632,0.332084178,0.506204235,246898.2214,0.4754,129.9598829
0.812901306,-12.16454803,0.052863917,0.430897762,0.139165627,0.339683257,0.645952118,290410.3089,0.013333333,157.15225
0.229365916,-14.05188682,0.125636708,5.36e-06,0.370299551,0.474840765,0.698945901,332778.4441,0.6902,104.3782548
0.579877724,-13.53137167,0.138306365,0.512928571,0.400764201,0.454500313,0.271277358,427794.3817,0.258466667,127.6147088
0.502537149,-8.20664653,0.060672379,0.459069701,1.07e-06,0.0243,0.893742783,352578.3835,0.816,83.53707319
0.95734807,-8.595136246,0.070079348,0.101451811,0.134226209,0.177846763,0.282578744,333305.8844,0.339466667,123.6239032
0.592101623,-6.513812265,0.0235,0.246158725,0.262007143,0.204185122,0.299976477,277710.8725,0.756133333,109.726446
0.70839564,-1.357,0.061857199,0.406728829,1.07e-06,0.0243,0.576970909,329535.6967,0.361266667,112.4334384
0.724402171,-6.058674916,0.057301541,0.369670901,0.256877146,0.271526963,0.396670322,249141.0171,0.412466667,81.82084163
0.70960071,-15.62108913,0.049780016,0.166067238,1.07e-06,0.091018359,0.676690178,224240.8811,0.450533333,99.21687332
0.703322086,-4.919991792,0.0235,0.047659169,0.699431116,0.266929699,0.950883139,236806.693,0.4322,124.6328254
0.499571918,-8.545693056,0.054983862,0.603219701,0.201486746,0.235017587,0.708086371,285900.4222,0.201666667,100.0140075
0.530347891,-9.609450714,0.11986962,5.36e-06,1.07e-06,0.279477539,0.414026123,193918.1982,0.169266667,103.0444011
0.770943363,-13.3475123,0.080339799,5.36e-06,0.186997821,0.0243,0.788107963,180995.5653,0.897933333,148.1448726
0.543580206,-1.810599875,0.167569343,0.263497574,0.191395884,0.082153725,0.844539235,236547.6523,0.582466667,148.9478724
0.688180812,-6.242210208,0.10422535,0.133585341,1.07e-06,0.0243,0.49238217,293312.6052,0.531333333,93.028593
0.719307542,-4.231738354,0.072971587,0.995,1.07e-06,0.110521963,0.789136805,293699.7074,0.025,117.0144187
